YEAR,TEAM,OFF FGP,DEF FGP,OFF FTR,DEF FTR,OFF RP,DEF RP,OFF TOP,DEF TOP,OFF 3PP,DEF 3PP,OFF 2PP,DEF 2PP,OFF FTP,DEF FTP,OFF 3PR,DEF 3PR
2015,New Mexico St.,50.6,46.400000000000006,44.3,32.5,39.3,31.0,21.8,20.6,36.2,30.8,49.3,46.4,70.7,69.7,25.4,23.5
2015,UC Santa Barbara,49.6,47.8,32.0,39.900000000000006,30.7,29.8,16.900000000000002,17.9,37.0,35.4,46.6,45.2,73.4,73.2,33.1,33.2
2015,Kentucky,51.5,39.6,43.9,31.7,39.5,31.8,16.3,21.3,34.9,27.1,51.2,39.1,72.6,66.0,27.1,30.5
2015,Georgia St.,52.0,45.8,37.7,39.8,30.0,34.8,16.3,23.200000000000003,32.2,33.1,53.4,43.1,73.1,71.6,27.6,42.0
2015,Arizona,53.5,45.1,47.1,37.3,34.5,22.4,16.5,20.6,36.0,33.5,53.3,42.7,71.9,69.8,25.9,31.5
2015,Wisconsin,54.8,47.7,36.2,22.4,32.1,23.7,12.4,15.8,36.5,37.5,54.8,44.7,76.3,71.0,37.4,25.7
2015,Florida Gulf Coast,48.2,45.3,33.1,34.599999999999994,34.4,32.1,17.7,17.299999999999997,33.9,29.6,47.0,45.8,66.6,67.9,30.5,35.0
2015,Gonzaga,57.9,44.2,38.7,30.5,33.900000000000006,28.000000000000004,16.1,17.1,40.0,33.0,57.0,42.0,68.8,66.7,31.8,30.3
2015,Oregon,52.3,48.0,29.1,35.4,30.2,31.5,16.900000000000002,16.7,36.9,33.2,50.8,47.1,76.7,69.7,33.9,33.3
2015,Alabama St.,48.2,46.9,34.599999999999994,35.6,36.0,29.2,19.7,19.2,35.4,33.6,46.4,45.3,65.4,65.3,27.1,30.6
2015,Cal St. Northridge,45.3,51.0,41.1,35.9,28.4,30.5,19.5,16.6,33.0,36.6,44.3,48.5,76.6,70.3,19.0,38.6
2015,Arkansas,50.0,48.3,37.3,38.8,35.7,34.599999999999994,16.900000000000002,22.3,34.9,35.2,48.8,46.2,72.4,71.5,31.0,31.2
2015,Tennessee Tech,48.8,53.1,34.8,42.7,36.4,29.2,20.5,18.7,32.2,36.8,49.1,52.0,68.3,67.4,30.6,35.7
2015,Binghamton,44.6,52.3,39.8,33.800000000000004,26.200000000000003,32.5,21.6,20.4,30.6,37.5,43.9,49.8,66.1,67.7,33.8,38.4
2015,Southeast Missouri St.,48.9,50.2,36.4,41.8,32.2,31.6,19.2,19.3,33.7,39.2,48.1,46.2,66.3,68.8,33.2,32.0
2015,Arkansas St.,45.3,48.3,33.0,34.7,29.7,32.7,20.0,17.599999999999998,32.0,33.1,44.1,47.6,69.5,67.4,31.2,34.2
2015,New Hampshire,49.7,46.0,36.1,42.6,27.200000000000003,23.7,18.7,17.1,37.4,31.1,45.9,45.6,67.0,69.0,37.1,33.0
2015,Louisville,47.7,44.0,38.7,33.300000000000004,34.7,30.8,17.2,21.3,30.7,30.3,48.4,43.3,66.8,66.1,31.4,31.8
2015,Florida St.,50.1,47.3,46.9,37.9,31.8,31.9,21.9,18.0,31.3,32.5,51.4,46.5,67.0,70.1,28.2,32.5
2015,High Point,51.9,51.3,34.1,31.5,30.6,31.5,17.5,19.8,38.6,35.8,49.3,49.8,73.8,71.5,30.6,39.0
2015,Illinois St.,48.4,47.0,34.8,40.3,36.2,29.3,19.9,20.5,34.4,32.8,46.8,45.9,71.3,69.0,31.7,33.6
2015,Colorado St.,50.1,48.7,41.9,33.300000000000004,34.1,25.4,16.1,18.0,34.8,36.2,49.0,45.7,67.8,65.4,36.6,35.4
2015,Notre Dame,58.3,47.9,36.7,24.1,27.9,32.2,14.499999999999998,17.299999999999997,39.0,32.6,58.2,47.4,74.2,71.3,37.6,31.5
2015,Lehigh,49.0,46.8,36.2,31.2,29.2,30.4,19.9,17.4,34.8,33.9,47.8,44.0,72.3,68.6,28.5,40.3
2015,Ohio St.,54.2,46.400000000000006,34.7,27.800000000000004,33.5,32.0,17.0,21.6,37.0,32.2,53.6,45.2,68.0,70.5,31.9,37.7
2015,Virginia,50.6,42.3,34.9,28.6,34.300000000000004,24.2,15.7,17.9,35.2,30.8,49.7,40.1,72.6,64.6,27.5,36.6
2015,Utah St.,52.400000000000006,45.8,36.4,29.1,21.7,34.0,16.3,17.0,39.4,29.9,48.5,46.3,66.5,65.9,37.2,35.9
2015,Old Dominion,48.6,46.1,30.6,40.8,36.0,26.9,17.5,21.0,32.5,31.2,48.4,45.7,66.6,65.8,32.9,39.0
2015,North Dakota St.,49.7,48.1,35.7,30.7,26.1,23.7,16.0,16.5,38.2,36.2,45.5,45.0,69.3,74.3,35.6,33.1
2015,Coastal Carolina,50.0,47.7,38.9,35.0,34.8,28.000000000000004,17.5,16.900000000000002,35.9,33.8,48.1,45.8,70.5,71.1,33.7,39.6
2015,Little Rock,47.6,51.0,36.0,40.8,28.4,31.2,15.6,19.9,34.0,36.3,45.8,49.1,70.9,67.7,35.7,36.0
2015,UC Irvine,50.7,44.7,30.2,35.3,30.0,30.7,18.2,17.2,38.2,33.6,47.8,42.4,68.4,70.1,30.3,29.1
2015,North Carolina A&T,44.6,50.4,37.3,40.9,34.1,34.4,23.6,18.8,28.4,36.5,45.7,47.8,67.8,68.3,34.9,37.1
2015,Texas A&M Corpus Chris,49.2,48.3,51.0,46.1,30.3,33.1,19.4,20.6,33.5,32.2,48.7,48.3,68.8,68.8,30.0,35.8
2015,William & Mary,56.3,50.5,35.5,31.9,24.2,29.9,17.5,17.599999999999998,38.9,35.3,54.8,49.1,72.9,69.4,42.8,38.0
2015,Hawaii,49.3,47.6,36.7,42.0,32.2,34.4,18.7,23.4,32.8,34.8,49.3,45.2,68.9,71.8,34.4,34.4
2015,Quinnipiac,44.0,45.2,35.5,33.4,42.1,26.5,20.4,14.000000000000002,30.7,35.1,43.1,41.9,77.4,68.8,29.6,30.8
2015,Michigan St.,53.2,44.9,32.7,39.0,33.5,27.0,17.5,16.5,38.5,31.5,50.8,43.8,63.2,72.2,35.0,33.8
2015,Northwestern,50.4,48.4,28.6,32.800000000000004,27.6,30.9,18.1,15.5,35.9,37.7,48.3,43.8,73.2,66.7,38.0,36.1
2015,Alabama,50.7,47.4,43.7,39.5,29.6,32.0,18.7,18.9,32.2,32.6,52.3,46.5,71.8,71.3,40.6,37.4
2015,Ohio,49.8,49.3,28.9,32.2,25.9,30.5,18.7,15.4,34.0,35.9,49.0,46.8,73.5,73.0,38.0,34.6
2015,UTEP,52.0,46.9,43.8,31.9,29.1,29.8,18.8,18.7,36.6,33.6,50.9,45.2,66.1,66.3,29.5,32.0
2015,Fairfield,45.2,48.3,37.1,42.7,27.3,33.900000000000006,20.200000000000003,18.3,32.2,34.3,43.2,47.2,71.6,67.2,38.9,26.5
2015,Murray St.,54.3,46.8,41.2,36.6,35.9,32.5,17.1,18.7,38.3,33.7,52.6,44.9,69.5,71.7,34.5,34.6
2015,Rider,49.4,47.5,35.6,37.7,31.1,29.6,19.2,21.6,33.4,32.7,49.0,46.6,60.3,73.7,33.5,38.4
2015,Syracuse,47.3,46.400000000000006,35.4,30.0,33.5,31.3,17.9,21.1,30.0,31.4,48.3,45.9,66.0,70.4,29.1,37.4
2015,Providence,48.4,48.2,40.7,39.3,35.2,29.0,18.1,19.7,31.3,33.3,48.9,47.1,70.7,69.0,28.9,36.3
2015,St. Francis NY,46.3,47.4,40.9,40.2,39.6,28.8,19.8,20.200000000000003,29.1,36.7,47.5,44.7,67.8,70.0,32.5,26.5
2015,Harvard,47.1,46.6,38.9,32.9,32.4,28.4,18.4,20.1,34.3,34.0,45.5,44.5,72.1,67.2,26.4,31.7
