YEAR,TEAM,OFF FGP,DEF FGP,OFF FTR,DEF FTR,OFF RP,DEF RP,OFF TOP,DEF TOP,OFF 3PP,DEF 3PP,OFF 2PP,DEF 2PP,OFF FTP,DEF FTP,OFF 3PR,DEF 3PR
2022,Weber St.,53.5,52.3,37.8,26.9,20.0,24.9,16.3,20.200000000000003,34.6,38.1,54.5,49.2,75.4,72.8,38.5,38.8
2022,Cal St. Bakersfield,44.4,51.4,29.5,48.0,32.0,26.1,18.0,20.1,28.3,35.2,44.9,50.5,71.3,75.1,22.9,41.0
2022,Florida A&M,46.1,48.2,29.8,38.9,25.7,34.4,18.7,18.5,29.7,34.3,46.6,46.4,70.6,67.2,26.5,35.3
2022,UC Davis,48.6,47.3,29.4,36.9,26.200000000000003,28.9,17.9,19.2,32.3,33.9,48.7,45.4,71.6,70.5,31.5,34.3
2022,Texas Southern,48.2,45.3,33.6,33.4,33.0,28.000000000000004,21.4,17.299999999999997,31.4,30.4,48.6,45.1,67.9,64.7,30.9,35.6
2022,Pacific,46.2,54.900000000000006,32.300000000000004,28.1,22.6,22.6,17.4,18.7,31.4,39.2,45.8,52.1,68.3,76.9,33.2,42.5
2022,South Dakota,52.0,52.7,34.1,34.2,26.5,22.4,15.1,15.5,37.3,36.2,50.0,51.7,75.4,72.2,33.3,37.2
2022,Houston,53.1,43.3,29.0,34.7,37.7,28.000000000000004,16.900000000000002,21.7,33.8,28.8,54.5,43.4,66.7,71.7,38.9,42.7
2022,Bradley,51.1,46.9,27.3,30.2,31.9,23.5,19.9,18.2,34.1,32.2,51.1,46.1,68.5,74.4,39.5,37.9
2022,North Dakota St.,51.8,47.6,33.4,25.5,24.8,23.1,17.0,12.7,35.3,32.5,51.1,47.0,76.0,74.8,36.9,32.2
2022,New Mexico St.,51.9,45.2,34.599999999999994,28.3,32.6,25.7,20.8,16.8,33.4,29.8,53.2,45.6,69.8,75.3,41.1,42.4
2022,UTEP,49.2,49.9,27.800000000000004,37.2,22.6,29.5,16.7,20.5,34.7,33.2,47.4,50.0,76.7,65.1,37.8,33.0
2022,North Carolina A&T,46.6,51.0,28.2,37.8,29.2,30.8,18.1,19.9,31.5,34.8,46.3,50.1,66.0,69.9,33.9,40.8
2022,Samford,51.8,52.1,28.9,32.0,30.1,29.0,19.3,17.8,33.1,34.4,53.4,52.6,72.8,70.6,43.2,47.1
2022,Kentucky,53.1,46.9,28.000000000000004,25.4,37.7,24.9,16.7,17.5,34.7,30.8,53.5,47.3,72.6,72.1,28.0,35.9
2022,Illinois Chicago,51.1,51.6,22.9,34.2,25.0,27.200000000000003,17.2,16.8,32.4,37.4,53.3,50.0,70.8,72.3,46.1,27.4
2022,Old Dominion,46.9,49.7,34.300000000000004,29.4,32.300000000000004,27.3,18.4,17.1,29.0,34.2,48.1,48.4,67.2,67.8,26.2,45.0
2022,Nicholls St.,52.1,48.3,21.6,36.3,29.6,30.6,17.299999999999997,19.7,32.1,33.3,54.5,47.2,61.8,71.7,37.7,37.5
2022,Bowling Green,48.6,53.5,31.9,30.8,29.9,30.7,16.5,17.299999999999997,33.1,36.0,48.0,53.1,74.2,74.7,36.9,42.9
2022,Fresno St.,51.1,47.7,31.2,27.200000000000003,27.3,22.9,17.7,19.4,33.7,32.3,51.3,47.2,71.4,69.8,38.9,42.0
2022,Alabama A&M,41.3,46.3,33.5,28.6,28.7,31.0,19.6,19.6,27.1,32.0,41.5,45.2,71.3,68.4,24.9,38.9
2022,Drexel,52.0,50.4,25.4,26.1,25.6,26.1,16.400000000000002,16.2,34.7,33.4,52.0,50.6,71.1,70.0,35.0,32.1
2022,Illinois St.,51.8,50.9,31.3,31.9,28.5,29.7,19.6,17.299999999999997,37.0,34.4,49.6,50.5,75.1,75.3,37.0,37.5
2022,Marshall,49.4,52.0,24.3,28.3,27.3,28.1,18.1,17.8,30.1,35.3,52.1,51.6,70.9,78.1,39.1,34.2
2022,Cal Baptist,49.9,48.2,36.8,33.800000000000004,28.1,27.800000000000004,20.4,17.4,33.4,32.6,49.8,47.8,68.0,69.4,42.8,32.8
2022,Cal St. Northridge,44.4,51.9,29.6,36.5,26.8,33.0,18.5,19.9,30.2,33.2,44.0,53.1,68.5,75.9,29.6,37.9
2022,UC Santa Barbara,53.5,48.1,37.2,30.4,28.4,27.200000000000003,19.3,19.5,33.4,32.0,55.0,48.2,70.5,74.0,30.0,32.6
2022,Detroit,52.6,54.400000000000006,22.8,30.5,27.9,29.7,17.9,19.0,36.9,35.3,50.1,55.4,77.9,71.6,48.9,41.4
2022,St. Bonaventure,50.5,50.3,25.9,22.2,26.9,27.500000000000004,15.5,19.1,33.1,34.2,50.9,49.6,75.1,71.8,31.5,44.1
2022,Indiana,50.6,46.2,33.5,30.7,27.0,25.1,17.2,17.599999999999998,33.3,33.0,50.9,43.9,70.0,75.6,31.1,40.0
2022,South Alabama,52.0,47.6,30.6,30.7,26.9,31.3,19.3,20.8,34.2,32.5,52.3,46.8,69.8,72.3,35.0,38.6
2022,Gonzaga,58.7,43.1,30.6,22.7,29.1,23.4,15.7,16.3,37.0,30.5,60.4,41.8,71.5,69.9,35.3,33.3
2022,Northern Colorado,56.2,52.900000000000006,30.8,30.1,21.9,24.6,17.1,13.900000000000002,37.9,38.2,55.6,50.7,70.6,73.7,45.6,32.8
2022,Pepperdine,47.5,52.7,23.9,31.5,26.3,31.0,20.4,18.0,34.1,32.9,45.6,54.6,71.3,71.7,34.8,36.5
2022,UC Irvine,47.6,44.1,29.7,31.2,29.9,27.6,20.6,17.2,32.1,26.6,47.4,46.0,78.0,74.9,28.6,32.1
2022,Manhattan,48.3,52.2,41.4,34.7,30.0,30.9,20.5,19.9,29.9,33.9,50.0,52.9,73.6,71.1,32.9,33.3
2022,South Dakota St.,59.2,51.4,34.599999999999994,21.3,23.7,24.3,15.3,15.8,43.7,35.2,55.9,50.3,75.9,74.3,34.5,41.3
2022,VCU,51.4,44.4,30.9,38.3,26.6,32.0,21.9,24.7,34.7,27.8,51.1,45.9,70.4,70.8,30.2,35.9
2022,Purdue,56.49999999999999,49.1,38.2,21.6,35.2,23.8,17.5,14.000000000000002,38.4,33.2,55.8,48.6,71.1,72.1,39.2,40.6
2022,Dartmouth,48.2,50.8,24.5,28.4,23.6,26.6,17.4,19.0,33.4,34.2,46.6,50.5,77.6,71.3,45.0,37.1
2022,Oregon,51.1,49.6,29.7,29.1,29.9,31.1,17.1,19.2,33.5,32.4,51.6,50.2,68.1,70.7,35.8,37.1
2022,Northeastern,50.1,51.7,30.6,25.6,26.3,23.7,21.2,15.7,32.0,34.3,51.6,51.9,73.4,75.6,40.5,36.9
2022,Florida Gulf Coast,53.3,50.5,29.1,24.0,29.9,27.4,18.9,15.8,35.1,33.7,53.8,50.5,68.6,68.3,47.1,38.3
2022,Texas Tech,52.6,45.8,35.099999999999994,31.9,33.2,25.8,19.8,23.200000000000003,32.1,31.5,54.9,44.5,69.8,69.0,34.1,45.5
2022,Mount St. Mary's,48.6,48.6,26.3,26.200000000000003,31.0,29.1,20.1,18.9,33.9,33.9,47.6,47.4,68.5,74.6,30.4,33.0
2022,Nevada,50.6,52.400000000000006,32.0,29.7,24.5,26.1,18.4,18.3,33.0,35.9,51.3,51.2,74.9,72.6,36.3,43.9
2022,San Diego,46.7,49.2,25.5,23.7,26.3,26.4,18.6,16.0,32.1,33.2,46.2,49.0,71.2,73.5,27.6,27.8
