YEAR,TEAM,OFF FGP,DEF FGP,OFF FTR,DEF FTR,OFF RP,DEF RP,OFF TOP,DEF TOP,OFF 3PP,DEF 3PP,OFF 2PP,DEF 2PP,OFF FTP,DEF FTP,OFF 3PR,DEF 3PR
2018,Duke,55.900000000000006,46.400000000000006,34.599999999999994,22.3,38.8,30.0,17.5,17.299999999999997,37.2,32.0,56.0,45.4,71.0,72.8,36.3,36.8
2018,UCLA,53.7,49.1,35.5,29.7,28.5,26.9,16.6,14.499999999999998,38.1,34.6,51.4,47.3,72.0,70.1,40.4,39.4
2018,Florida Atlantic,43.9,49.2,29.0,32.6,28.5,27.500000000000004,18.2,16.6,31.9,32.9,42.3,49.1,73.6,69.9,28.4,31.5
2018,Kennesaw St.,49.4,54.2,35.0,32.9,29.6,33.6,19.2,18.8,36.9,32.8,47.5,56.8,69.2,71.4,24.2,34.4
2018,Eastern Washington,54.0,51.0,28.000000000000004,35.4,21.6,25.0,16.8,16.900000000000002,37.9,35.8,52.0,49.6,76.5,72.2,40.9,33.5
2018,Arizona,56.3,49.9,36.9,31.2,33.2,25.1,17.5,16.7,36.9,35.8,56.7,47.7,76.1,73.4,32.0,35.6
2018,Grand Canyon,48.5,44.3,39.1,39.2,31.7,28.3,18.8,21.5,31.7,27.5,49.2,45.6,70.2,70.1,39.2,30.5
2018,Central Connecticut,51.0,51.2,32.6,30.1,31.1,28.3,21.8,16.6,32.9,36.4,51.8,48.9,69.9,70.0,34.5,40.7
2018,Michigan St.,56.89999999999999,42.7,35.9,30.7,37.0,26.6,19.2,14.6,40.1,33.7,55.2,38.4,74.6,72.8,36.3,35.5
2018,Pacific,48.5,53.0,40.5,35.2,30.3,27.3,17.2,18.3,32.6,36.6,48.4,51.7,72.6,75.0,25.5,40.5
2018,Ohio St.,54.1,48.7,31.1,29.5,30.2,25.2,17.1,17.9,35.3,35.1,54.7,46.1,73.1,70.2,34.2,39.9
2018,Tennessee Martin,49.8,50.7,24.1,34.1,28.5,32.0,21.6,19.0,32.2,35.1,50.7,48.9,72.5,70.2,36.1,47.1
2018,Western Illinois,49.9,51.2,28.3,29.3,18.0,27.200000000000003,18.6,14.499999999999998,34.9,36.6,48.6,48.9,72.9,69.1,34.4,37.7
2018,Fort Wayne,52.900000000000006,53.8,31.6,29.7,25.6,26.6,15.7,19.9,36.6,36.4,51.3,53.4,71.5,74.1,45.4,37.3
2018,Holy Cross,52.6,51.0,29.7,34.0,19.3,31.9,19.1,20.0,32.6,35.4,55.1,49.4,69.0,73.6,39.7,44.5
2018,VCU,52.6,51.5,28.1,29.4,29.0,27.0,18.7,17.8,35.2,35.1,52.4,50.9,69.1,71.5,38.6,36.9
2018,Towson,51.6,50.6,35.4,39.3,34.300000000000004,27.4,18.2,18.7,35.3,35.0,51.1,49.4,68.8,71.5,30.3,40.1
2018,UT Arlington,52.5,49.2,34.8,34.7,30.8,27.700000000000003,20.1,19.3,36.5,33.9,51.0,47.9,68.8,69.4,39.9,44.6
2018,UC Irvine,48.1,45.0,28.2,41.2,32.300000000000004,24.8,20.5,14.8,33.0,32.8,47.5,42.9,71.1,69.8,32.0,33.9
2018,UNLV,53.5,48.7,43.4,26.200000000000003,34.5,29.9,19.1,15.5,33.4,35.2,54.8,46.7,70.5,73.9,27.7,31.9
2018,Kansas St.,52.6,49.1,33.800000000000004,36.8,25.9,31.9,17.2,21.6,34.1,33.0,53.4,48.9,73.4,73.2,36.8,39.9
2018,Houston,53.3,45.5,32.6,41.6,33.800000000000004,25.8,17.5,19.1,38.7,32.3,50.5,43.8,71.8,70.3,37.2,37.9
2018,Florida Gulf Coast,55.3,49.9,33.4,35.099999999999994,31.3,26.700000000000003,19.5,18.9,37.3,34.0,54.9,49.2,74.2,67.7,32.3,38.6
2018,Middle Tennessee,53.1,49.2,30.1,40.8,30.7,22.3,18.6,19.1,37.1,31.5,51.9,50.4,74.4,71.8,33.6,37.6
2018,Old Dominion,50.7,47.7,33.0,30.3,32.300000000000004,26.200000000000003,15.5,21.6,35.7,33.8,49.3,45.6,69.2,67.6,33.8,41.1
2018,UC Santa Barbara,53.0,49.9,32.0,29.5,28.7,27.0,14.9,16.6,38.3,34.4,50.5,48.9,70.1,70.0,36.1,35.4
2018,DePaul,47.9,52.0,29.4,32.300000000000004,32.9,28.1,19.4,20.200000000000003,31.0,37.1,48.5,49.2,70.8,74.2,32.7,43.1
2018,UNC Greensboro,51.7,47.5,26.0,39.2,33.7,23.9,19.8,21.4,35.0,31.9,51.1,47.3,69.7,72.6,45.5,40.9
2018,Virginia,52.7,44.3,24.5,26.200000000000003,27.0,25.6,14.000000000000002,20.9,38.3,31.0,50.1,42.8,75.4,73.2,35.0,40.8
2018,Southern Illinois,52.2,50.5,32.4,34.1,25.9,29.0,18.7,19.9,35.7,33.3,51.5,50.9,69.8,71.1,33.0,39.2
2018,Weber St.,56.00000000000001,50.1,35.099999999999994,31.8,19.3,26.8,17.5,15.9,41.0,34.7,52.5,49.2,76.1,69.2,38.9,31.5
2018,Iowa,54.3,53.1,35.4,28.1,34.1,28.000000000000004,18.7,15.5,37.5,37.6,53.3,51.2,69.5,70.3,34.0,36.6
2018,Gonzaga,56.99999999999999,47.1,32.1,29.1,33.0,23.1,16.1,17.4,36.8,35.0,58.2,44.1,70.8,71.6,39.4,35.7
2018,Rhode Island,51.1,50.4,30.1,40.6,31.0,28.2,15.3,22.6,35.2,33.2,50.4,50.6,69.7,73.4,32.0,30.7
2018,Purdue,57.7,47.0,35.6,24.2,28.000000000000004,28.000000000000004,15.8,17.7,42.0,33.2,54.1,45.5,74.3,68.9,40.1,34.4
2018,Bradley,48.9,47.7,37.8,35.6,31.3,29.0,20.0,20.3,35.6,33.3,46.6,46.2,71.2,73.5,34.3,41.6
2018,Denver,52.400000000000006,51.3,32.800000000000004,37.0,30.6,24.9,21.8,15.7,39.5,33.5,49.2,52.0,69.8,73.1,31.6,43.3
2018,USC Upstate,50.1,59.5,21.6,36.1,27.0,30.8,16.1,15.0,34.1,43.1,49.3,56.7,73.1,73.5,46.2,35.5
2018,USC,53.8,51.0,29.9,26.6,30.0,28.8,15.3,19.2,37.6,35.2,52.4,49.8,70.6,70.4,36.2,39.3
2018,Oklahoma St.,49.8,50.0,32.2,35.6,34.2,31.1,18.1,20.3,34.8,36.7,48.3,47.5,75.7,72.6,38.3,34.4
2018,Wyoming,52.1,51.0,41.2,37.8,19.5,25.7,17.599999999999998,19.1,34.2,37.0,52.7,48.6,73.6,72.2,44.9,34.5
2018,Fairleigh Dickinson,49.8,51.6,30.8,35.9,30.3,35.0,19.2,19.3,33.9,36.0,49.3,50.1,72.6,75.0,33.4,38.1
2018,LIU Brooklyn,52.1,50.0,38.7,31.8,29.4,29.8,19.5,16.5,34.6,32.8,52.3,50.5,69.6,69.4,39.2,34.2
2018,Florida St.,53.2,48.4,37.0,32.4,32.300000000000004,29.8,17.8,19.4,35.0,35.5,53.6,45.4,69.1,71.4,36.8,37.7
2018,Harvard,50.4,49.0,27.6,35.2,26.5,23.1,20.5,18.4,35.4,34.1,48.5,47.7,77.9,74.0,41.2,39.8
2018,Iona,53.900000000000006,52.5,30.2,28.6,24.5,30.8,16.0,18.8,38.3,35.8,51.5,51.7,73.8,65.9,40.8,35.4
2018,Southern Miss,50.3,56.00000000000001,28.3,32.9,20.5,29.0,14.6,19.8,34.1,38.1,49.8,55.1,70.5,71.7,38.8,45.0
2018,Cincinnati,51.2,43.3,36.0,26.8,38.5,28.2,17.0,21.6,35.3,30.9,50.2,41.4,69.2,68.4,35.3,37.8
2018,Binghamton,49.7,51.6,30.0,32.4,25.9,26.700000000000003,18.3,17.0,34.8,38.7,48.1,48.2,63.7,71.3,37.7,34.7
2018,Columbia,52.400000000000006,54.2,24.5,32.0,27.0,29.4,17.8,18.2,37.2,38.4,49.9,51.6,74.0,73.2,42.9,44.1
2018,Western Kentucky,54.2,49.4,40.0,23.9,29.0,29.3,16.6,17.9,35.4,36.0,54.6,46.8,71.5,72.6,27.0,36.6
2018,Western Michigan,49.3,54.2,34.1,33.7,29.7,27.200000000000003,15.6,19.7,34.5,37.6,48.0,52.5,72.4,72.0,35.6,42.9
2018,North Carolina Central,50.4,48.5,30.3,34.300000000000004,32.9,29.7,20.8,16.8,32.3,32.8,51.3,48.1,68.2,72.8,31.2,38.2
2018,Texas A&M Corpus Chris,48.1,52.3,37.0,46.1,28.8,29.3,23.0,21.2,34.4,35.5,46.7,51.6,72.4,67.2,28.1,40.5
2018,UNC Asheville,54.6,52.5,31.3,33.900000000000006,24.0,26.8,19.4,18.5,39.4,35.1,52.0,52.4,74.1,71.2,36.8,37.6
2018,Hofstra,53.2,54.2,36.5,32.5,30.6,27.500000000000004,15.6,16.3,37.3,36.0,51.6,54.3,68.0,70.3,37.1,35.6
2018,Marshall,54.7,49.9,33.1,28.9,22.4,32.300000000000004,17.2,18.4,35.9,35.0,55.5,48.7,76.4,68.6,45.5,30.8
2018,Nevada,54.8,49.4,36.3,30.1,26.700000000000003,29.3,13.5,18.0,39.2,31.7,52.1,50.7,74.3,70.9,40.4,38.6
2018,McNeese St.,48.8,49.8,32.7,31.5,29.3,33.300000000000004,19.0,15.2,34.6,35.0,47.3,48.4,69.7,68.6,33.5,32.4
2018,Fresno St.,54.50000000000001,49.6,38.4,39.0,26.6,24.6,17.4,18.8,39.0,36.8,52.7,46.7,70.2,74.2,30.5,34.2
2018,Canisius,54.2,50.5,29.9,37.2,29.9,30.4,18.7,21.6,34.8,32.1,55.9,51.7,71.1,73.7,45.0,35.3
2018,La Salle,49.0,51.7,31.0,33.800000000000004,25.5,25.4,16.5,17.5,32.9,38.1,48.8,48.8,78.7,70.3,37.3,34.0
2018,Dayton,55.50000000000001,54.400000000000006,31.8,29.2,25.8,27.500000000000004,20.200000000000003,18.4,33.7,38.3,59.5,52.5,73.1,71.5,44.0,39.0
2018,Texas,50.0,48.3,33.0,26.200000000000003,29.4,29.1,17.0,18.0,32.0,33.2,51.2,47.5,66.5,71.2,38.1,35.2
2018,Central Arkansas,51.7,50.9,36.1,37.9,27.200000000000003,33.1,18.3,19.0,35.6,36.0,50.7,49.4,73.5,67.9,37.7,32.1
2018,BYU,54.1,51.3,37.6,28.4,22.5,22.8,16.8,18.5,34.7,33.6,55.3,51.9,75.0,65.6,34.1,38.2
2018,UAB,54.7,50.6,28.3,26.8,30.9,25.0,19.0,17.599999999999998,34.8,35.0,55.9,49.1,74.5,69.7,33.4,43.8
2018,Marquette,56.8,53.8,28.8,38.9,27.6,29.6,17.299999999999997,18.1,41.7,35.9,52.2,53.8,80.5,74.7,44.4,33.8
2018,Seton Hall,52.900000000000006,50.3,35.2,29.8,34.300000000000004,28.4,17.8,17.7,36.5,33.8,52.0,50.0,69.8,72.4,33.1,37.7
2018,Northern Colorado,53.7,48.8,33.7,36.7,25.6,24.4,16.7,17.299999999999997,35.5,32.8,54.0,48.7,69.2,69.3,39.6,24.2
2018,Wright St.,48.6,48.3,35.3,29.9,28.7,25.3,18.6,21.0,33.5,34.7,47.7,45.8,71.7,71.8,35.0,39.4
2018,Georgia Tech,46.9,49.2,34.8,31.8,30.8,30.6,19.2,18.9,31.8,37.9,46.6,45.4,71.3,71.5,27.7,33.4
2018,Abilene Christian,50.4,51.4,31.5,43.2,27.3,29.7,20.3,21.6,31.8,33.2,51.9,52.3,70.6,71.5,35.4,36.4
2018,Liberty,52.8,51.4,33.7,34.4,22.9,20.4,18.2,18.2,36.8,37.5,51.1,47.3,80.0,73.2,41.8,46.1
2018,Hampton,48.8,48.9,33.800000000000004,35.7,28.7,29.7,16.900000000000002,16.900000000000002,32.0,33.3,49.1,48.2,76.8,68.6,29.2,35.7
2018,Yale,52.7,52.400000000000006,31.0,33.800000000000004,25.4,26.700000000000003,18.8,17.7,32.8,33.7,55.3,53.4,72.5,72.4,42.6,35.3
2018,South Dakota St.,54.3,50.0,35.4,25.6,24.6,23.3,14.000000000000002,14.2,39.3,33.6,50.7,49.8,76.6,71.7,43.7,38.4
2018,Tulane,51.5,50.5,34.5,34.599999999999994,27.500000000000004,30.0,18.8,17.2,35.0,34.5,50.9,49.8,71.3,71.4,37.3,34.1
2018,Villanova,59.5,48.5,29.4,26.700000000000003,29.6,27.1,15.0,18.2,40.1,31.7,59.0,49.0,77.9,74.7,47.5,35.7
2018,Troy,51.4,50.2,33.6,31.6,26.9,28.9,18.0,16.6,33.7,34.0,52.1,49.7,73.3,70.1,45.3,37.0
2018,Sacramento St.,49.0,52.7,27.800000000000004,33.4,24.1,29.5,17.9,17.5,34.6,37.2,47.7,50.9,68.6,77.1,32.1,37.2
2018,Temple,49.3,49.8,25.6,31.5,27.700000000000003,32.4,15.9,18.7,35.0,32.4,47.2,50.5,68.2,70.8,38.9,37.0
2018,Wofford,55.2,53.3,28.5,34.0,25.0,27.1,18.2,18.7,40.2,36.4,50.9,52.4,77.6,74.1,45.3,43.1
2018,Florida A&M,47.2,53.6,32.1,36.2,27.500000000000004,36.5,19.5,18.7,35.1,34.8,44.8,54.4,73.2,71.0,31.0,34.5
2018,Fairfield,51.4,52.5,30.9,36.8,24.4,27.1,17.4,18.8,33.9,39.3,51.8,49.0,71.0,70.7,44.4,35.5
2018,Delaware,50.3,52.900000000000006,34.4,29.6,26.0,26.200000000000003,15.8,14.9,32.9,37.0,50.7,51.2,65.9,72.6,31.6,39.1
2018,South Dakota,52.1,48.4,35.7,29.7,29.4,27.1,15.7,19.9,35.0,33.7,51.9,47.1,75.1,73.6,32.1,36.6
2018,Louisville,51.8,47.0,31.9,29.3,28.6,31.4,16.7,18.9,37.1,32.9,49.7,45.8,73.6,70.6,35.2,34.3
2018,Connecticut,47.5,51.1,32.4,33.900000000000006,29.4,32.7,18.5,18.3,32.6,36.4,46.6,48.5,74.5,70.6,36.0,42.6
2018,Louisiana Lafayette,52.7,49.1,38.0,36.1,35.9,27.9,18.3,19.6,35.4,33.6,52.4,48.5,75.9,69.2,39.3,32.8
2018,Saint Peter's,49.2,48.4,27.3,42.3,27.1,28.9,19.6,21.3,33.7,32.9,48.1,47.8,72.6,71.9,42.5,43.5
2018,Cal St. Bakersfield,46.5,50.5,34.7,44.7,30.7,28.7,20.7,19.2,29.8,35.5,47.5,48.5,68.4,70.4,36.8,42.4
2018,Morgan St.,45.6,51.9,39.3,41.7,33.5,30.7,18.7,20.5,32.0,34.6,44.8,51.9,72.5,70.9,25.3,38.6
2018,Saint Mary's,58.7,49.2,30.4,24.8,28.9,22.8,15.4,15.1,41.0,32.3,57.1,49.5,76.9,71.7,35.1,31.0
2018,Eastern Michigan,51.4,47.5,29.2,31.6,30.4,32.7,18.7,20.1,33.6,34.6,52.0,44.6,68.2,72.7,34.2,39.3
2018,Duquesne,49.7,50.8,35.4,36.4,33.0,28.9,17.599999999999998,18.4,35.0,33.5,47.8,51.0,68.5,69.3,39.8,32.4
2018,Portland,50.6,52.400000000000006,34.599999999999994,33.5,19.2,31.4,18.1,15.8,38.3,35.7,46.5,51.7,68.7,69.3,37.8,39.5
2018,Missouri St.,49.4,47.5,27.3,30.4,33.1,25.8,17.4,14.8,32.9,33.5,49.4,46.0,72.0,72.4,36.4,36.9
2018,Valparaiso,50.8,48.5,36.7,44.1,26.700000000000003,28.000000000000004,21.2,19.5,34.1,32.2,50.5,48.6,71.2,70.9,36.1,33.9
2018,North Carolina A&T,51.2,51.5,37.5,31.5,27.800000000000004,28.6,19.5,18.0,30.3,33.1,54.3,52.5,71.2,68.6,35.8,34.3
2018,Rice,48.0,52.6,35.2,28.5,27.6,28.4,20.7,16.5,32.1,36.0,48.0,51.7,65.8,70.3,47.2,41.4
2018,Kentucky,51.8,46.8,44.0,32.300000000000004,35.7,31.0,18.6,16.8,35.7,30.1,51.2,48.0,69.8,69.2,25.8,42.6
2018,East Tennessee St.,53.8,47.1,33.1,33.4,30.7,27.700000000000003,19.7,20.6,34.7,32.0,54.8,46.4,71.3,70.5,36.5,40.8
2018,Florida,50.8,48.7,32.6,32.4,28.7,30.5,14.3,20.0,37.0,35.2,47.6,46.6,71.9,73.1,40.4,33.4
2018,Drexel,49.6,52.2,31.8,30.6,30.8,30.7,17.299999999999997,15.6,32.2,36.3,50.2,51.1,71.9,70.8,34.9,32.8
2018,Boston University,52.8,52.8,32.800000000000004,30.0,28.3,29.6,20.1,20.1,37.3,35.8,51.1,52.2,63.7,72.9,35.0,40.3
2018,Boston College,52.1,51.8,30.7,27.1,30.1,26.0,18.2,17.599999999999998,35.9,36.1,51.1,50.1,74.1,74.4,39.5,40.5
2018,Long Beach St.,49.6,53.7,40.3,28.6,32.2,30.4,20.7,18.7,35.1,37.5,48.4,52.5,72.9,75.4,28.6,33.5
2018,UMBC,52.2,51.6,30.2,30.8,25.9,28.3,17.2,20.7,38.2,35.0,48.1,51.0,64.8,68.1,44.3,40.5
2018,Georgia,47.5,45.6,40.1,27.700000000000003,34.8,28.9,19.2,14.499999999999998,31.8,33.2,47.4,43.1,69.9,72.9,34.6,37.6
2018,Mount St. Mary's,54.1,51.7,29.1,27.3,20.5,35.4,16.2,20.200000000000003,37.3,34.6,52.3,51.6,72.7,73.2,47.5,37.3
2018,Dartmouth,51.4,54.400000000000006,32.800000000000004,25.6,23.9,27.200000000000003,20.0,18.1,36.0,35.1,49.7,55.5,71.0,78.1,37.9,40.3
2018,Kent St.,48.7,51.1,32.5,33.4,31.4,30.5,18.7,18.0,32.4,33.9,48.8,51.2,73.2,72.1,38.3,36.2
2018,Oral Roberts,48.9,54.2,24.3,31.2,35.0,30.9,19.0,15.3,34.2,36.5,47.7,53.9,69.8,72.5,32.0,37.2
2018,Samford,54.400000000000006,57.7,30.8,28.5,24.7,34.8,19.1,18.7,37.2,38.0,53.3,58.3,77.2,74.9,42.7,43.9
2018,St. Francis NY,48.7,53.2,30.4,45.1,26.200000000000003,31.9,17.7,20.9,34.6,34.1,46.4,54.1,71.4,71.6,42.2,31.7
2018,Northeastern,56.89999999999999,49.4,35.099999999999994,33.0,25.3,25.6,19.8,17.9,37.3,30.0,57.6,51.1,72.9,74.3,45.4,28.3
2018,Davidson,57.4,51.2,24.6,29.6,22.6,23.4,14.499999999999998,16.2,38.9,35.0,56.5,50.3,79.8,68.5,48.4,41.7
2018,Syracuse,46.9,46.2,40.5,31.4,34.7,30.4,19.1,19.5,31.7,31.8,46.6,45.1,73.5,73.1,32.9,44.5
2018,Mississippi St.,52.2,48.3,31.7,29.7,32.1,30.7,19.1,19.5,31.5,33.3,55.2,47.2,68.7,69.1,37.2,38.2
2018,Arkansas,53.8,50.4,37.4,40.8,28.8,31.7,15.1,19.4,39.5,35.7,51.2,48.2,68.1,72.7,32.1,41.6
2018,Washington,51.7,50.7,36.7,34.4,28.9,33.300000000000004,18.6,21.1,34.6,33.5,51.6,50.9,70.1,69.2,33.8,35.5
2018,Tennessee,50.8,46.7,35.5,37.6,33.4,31.1,17.9,20.4,38.0,31.8,47.3,46.1,75.7,71.0,35.7,36.5
2018,Oregon,53.3,50.3,31.7,36.3,31.0,26.8,17.1,19.0,35.7,35.6,53.1,48.4,76.3,75.7,42.1,39.4
2018,James Madison,48.0,52.8,34.1,42.0,28.9,28.2,16.5,18.5,33.5,37.2,46.7,50.9,73.4,71.4,35.9,39.4
2018,Montana,51.2,48.4,38.3,41.4,33.5,26.1,17.4,21.2,33.7,35.2,51.4,46.3,71.6,72.0,27.2,32.3
2018,Siena,48.2,50.9,36.4,42.1,31.4,29.0,21.7,15.6,36.7,34.9,44.7,50.1,67.8,70.2,33.5,35.3
2018,UT Rio Grande Valley,44.8,51.5,41.2,45.5,28.2,30.3,17.8,20.4,30.5,36.5,44.3,49.9,74.0,70.4,31.7,32.6
2018,Hawaii,50.1,49.9,40.8,38.7,26.3,24.5,19.5,19.9,32.5,33.1,50.9,50.1,68.9,73.1,37.8,36.1
2018,Hartford,52.7,51.1,31.2,33.4,24.9,28.5,18.1,18.1,34.4,34.4,53.6,50.8,68.5,66.8,42.6,41.3
2018,Iowa St.,49.9,51.0,29.8,26.5,29.5,30.6,17.0,16.400000000000002,35.8,33.9,47.9,51.0,70.0,71.3,34.9,39.7
2018,San Diego St.,51.7,48.6,35.099999999999994,29.6,31.6,25.0,17.0,19.0,34.1,33.2,52.0,47.8,71.5,72.7,35.9,39.9
2018,Southern Utah,50.4,54.6,35.9,41.6,22.6,25.9,17.4,16.6,36.1,38.2,48.2,53.2,73.6,72.6,37.4,34.1
2018,Stetson,48.9,54.6,25.0,37.0,23.200000000000003,27.500000000000004,14.9,18.5,32.9,37.4,48.7,53.6,68.3,69.5,34.8,38.1
2018,Sacred Heart,48.5,50.9,30.0,33.0,32.5,22.6,21.5,14.6,29.9,33.9,50.3,50.9,67.0,68.8,33.0,40.5
2018,Richmond,52.1,55.400000000000006,29.7,31.4,23.4,28.3,16.900000000000002,19.0,33.4,37.2,53.2,55.3,71.5,73.9,36.3,35.2
2018,Creighton,57.4,50.1,26.5,24.8,22.5,24.6,15.6,15.8,37.2,33.6,58.7,50.0,75.0,72.0,44.9,37.4
2018,Winthrop,54.8,49.7,35.9,32.1,26.200000000000003,27.200000000000003,19.7,18.6,36.5,34.9,54.8,48.1,72.5,74.5,43.4,36.8
2018,Butler,54.0,51.9,26.1,35.3,27.6,24.6,15.7,19.5,35.7,37.3,54.3,49.5,77.6,74.3,37.4,37.6
2018,Howard,48.8,53.400000000000006,34.5,38.3,28.9,34.9,18.0,18.8,34.9,35.3,46.7,53.7,70.3,70.3,38.5,36.1
2018,Idaho St.,55.00000000000001,52.5,34.5,31.0,19.8,28.1,18.5,16.7,39.4,34.3,52.4,53.1,68.2,70.8,39.0,34.5
2018,North Dakota St.,53.7,49.6,30.4,33.5,23.0,25.2,18.4,14.4,36.8,35.3,52.5,47.8,75.5,75.4,44.2,34.2
2018,New Hampshire,46.3,50.8,30.5,41.5,28.4,21.4,17.4,13.7,32.6,34.1,44.3,50.6,73.6,68.4,43.3,38.0
2018,Miami FL,53.1,49.0,29.1,28.1,29.1,28.2,16.8,18.8,36.4,32.8,52.2,48.8,66.2,71.2,36.0,35.6
2018,Campbell,54.6,52.0,34.0,32.5,20.8,26.5,17.2,17.299999999999997,38.1,34.8,52.6,51.8,76.7,73.1,43.0,36.5
2018,Norfolk St.,49.4,50.0,31.3,43.1,31.6,29.8,21.1,20.200000000000003,37.0,35.7,46.1,47.3,66.6,71.0,34.9,43.6
2018,Georgetown,51.8,50.8,38.3,28.3,31.3,26.0,20.7,17.0,36.6,34.8,50.1,49.9,77.5,74.3,35.1,39.8
2018,New Orleans,48.8,53.2,41.5,38.3,32.6,30.9,21.9,22.3,35.6,37.6,47.3,51.6,66.7,70.5,24.8,33.4
2018,Penn,52.900000000000006,47.0,33.4,31.8,23.8,22.6,16.6,17.0,34.8,30.0,53.3,48.0,65.7,74.3,42.0,32.6
2018,Boise St.,53.7,48.8,31.0,29.5,29.3,18.4,18.9,16.400000000000002,37.5,33.0,52.0,48.4,73.7,73.3,42.1,37.0
2018,Wichita St.,55.1,49.4,34.8,33.2,35.4,22.6,16.5,16.3,38.1,36.3,53.8,46.0,73.9,72.6,39.2,40.4
2018,Jacksonville,49.0,51.9,30.0,28.4,25.9,29.7,19.2,17.8,33.0,33.0,48.8,53.3,65.6,74.1,29.3,38.1
2018,FIU,47.1,50.6,36.5,34.8,25.9,27.4,15.6,19.8,31.3,33.7,47.2,50.6,61.6,69.5,32.3,38.7
2018,Bethune Cookman,49.5,48.6,41.2,38.2,32.9,30.5,20.3,17.599999999999998,31.2,33.6,51.0,47.6,70.2,70.6,37.1,33.4
2018,Jackson St.,43.0,51.8,24.9,46.6,30.7,31.7,17.299999999999997,21.4,32.8,34.9,39.3,51.5,66.1,71.3,37.7,36.7
2018,UC Riverside,45.1,49.1,32.4,38.2,26.8,31.8,20.0,19.3,31.3,33.3,44.1,48.5,70.9,69.5,33.7,40.0
2018,East Carolina,48.3,51.5,28.7,31.1,27.800000000000004,32.5,20.6,17.299999999999997,30.5,35.3,49.6,50.6,66.6,68.5,34.6,35.2
2018,Lehigh,52.900000000000006,52.400000000000006,25.8,30.7,25.3,26.8,17.4,16.0,40.6,34.3,47.7,53.1,77.4,70.9,39.1,43.7
2018,Charleston Southern,49.0,53.900000000000006,31.3,35.099999999999994,30.2,28.1,19.5,22.1,32.6,39.2,49.0,49.9,73.3,74.2,35.8,45.5
2018,Northwestern St.,44.3,54.1,33.2,40.1,32.4,34.5,24.7,19.1,28.3,37.2,44.9,53.1,58.5,68.4,25.4,34.8
2018,Oregon St.,52.1,49.6,38.7,38.2,31.8,28.7,19.4,18.6,32.9,34.8,53.3,48.1,70.8,73.1,32.8,36.7
2018,Niagara,50.8,52.6,38.0,29.5,30.9,31.0,15.0,15.5,35.8,38.0,49.2,50.2,72.8,70.4,35.7,34.6
2018,Prairie View A&M,48.9,52.7,39.2,47.9,31.3,32.800000000000004,18.5,22.5,32.3,33.2,49.2,54.4,66.9,69.2,36.8,36.3
2018,Ohio,51.0,49.9,30.9,30.1,22.4,26.4,18.0,18.1,37.2,32.4,48.4,50.7,71.5,75.2,35.1,39.6
2018,Massachusetts,52.5,51.5,25.1,33.2,27.200000000000003,29.7,18.6,16.5,40.0,34.7,47.9,51.2,74.6,75.0,38.2,33.9
2018,UMass Lowell,52.1,55.400000000000006,39.2,33.5,26.3,32.5,18.7,20.3,34.4,37.5,52.4,55.0,70.6,70.5,36.1,32.2
2018,Montana St.,47.8,54.900000000000006,39.0,36.4,28.7,27.700000000000003,17.1,18.4,33.8,35.5,46.1,55.9,73.5,70.9,38.0,37.3
