YEAR,TEAM,OFF FGP,DEF FGP,OFF FTR,DEF FTR,OFF RP,DEF RP,OFF TOP,DEF TOP,OFF 3PP,DEF 3PP,OFF 2PP,DEF 2PP,OFF FTP,DEF FTP,OFF 3PR,DEF 3PR
2014,Missouri,51.2,47.8,52.5,37.7,34.7,30.7,19.0,15.9,34.4,33.2,51.0,46.6,74.2,68.4,32.5,38.4
2014,Samford,51.8,53.3,38.9,49.1,27.1,33.7,18.9,17.1,32.6,36.8,53.0,52.3,67.3,68.3,27.6,33.4
2014,Nebraska Omaha,49.6,51.6,39.3,36.8,28.4,31.1,17.2,20.6,33.2,34.5,49.5,51.5,76.7,72.8,33.7,29.6
2014,Grambling St.,46.5,57.4,40.5,40.5,30.6,36.1,21.9,18.3,32.5,37.9,45.3,57.7,67.5,65.8,35.4,33.5
2014,USC,47.8,48.9,42.3,38.7,30.6,32.2,19.6,15.7,28.5,32.1,49.7,49.2,66.9,68.5,27.4,34.1
2014,Quinnipiac,46.8,48.0,48.1,36.2,41.9,27.200000000000003,17.599999999999998,12.0,35.7,34.7,44.6,46.5,71.6,70.3,24.6,28.2
2014,Kent St.,49.4,48.9,37.0,47.6,30.4,31.5,18.3,19.6,35.1,34.5,47.3,47.6,70.6,72.2,37.8,32.2
2014,Pittsburgh,50.7,46.7,44.3,36.4,37.2,29.0,16.3,19.2,35.1,32.6,50.1,45.5,71.2,70.7,26.9,33.5
2014,Tennessee St.,47.1,52.3,43.0,51.4,31.9,33.0,18.4,16.6,29.4,34.1,48.4,52.8,69.6,72.4,31.1,33.6
2014,Niagara,47.2,54.7,48.6,50.6,32.1,34.5,18.5,20.200000000000003,30.0,38.4,48.0,53.3,68.2,70.1,28.4,31.7
2014,Towson,50.5,45.7,53.2,38.1,34.599999999999994,30.8,17.5,12.8,35.7,31.1,49.2,45.2,69.5,68.5,31.3,31.9
2014,Stetson,47.1,53.2,36.7,38.0,27.500000000000004,36.3,19.4,18.8,29.2,37.2,48.8,51.7,66.7,71.1,33.8,35.9
2014,Denver,54.3,52.6,34.7,49.2,24.8,33.4,16.6,21.0,38.4,33.8,51.8,53.4,70.9,68.9,42.9,28.2
2014,Wright St.,51.2,48.6,43.0,45.0,23.5,29.0,20.3,23.6,36.5,33.0,49.3,48.2,73.5,72.1,34.2,33.2
2014,Texas A&M Corpus Chris,51.8,50.9,43.9,45.3,34.300000000000004,32.300000000000004,19.2,18.5,37.2,34.0,50.6,50.8,66.5,68.6,23.1,34.3
2014,Missouri St.,49.6,51.1,40.9,42.9,27.1,28.6,17.0,18.1,35.9,35.1,47.1,50.2,70.6,67.1,36.5,36.7
2014,UMass Lowell,45.6,50.3,38.8,35.5,28.000000000000004,36.0,20.8,18.2,32.1,31.8,43.9,51.7,70.3,71.0,40.1,34.7
2014,Richmond,48.1,45.9,41.0,40.400000000000006,25.9,34.300000000000004,16.2,20.0,32.2,30.1,48.0,46.2,66.9,70.1,36.5,31.0
2014,William & Mary,56.2,52.2,39.6,29.3,24.3,30.8,16.1,15.8,40.4,37.1,53.0,50.5,68.9,71.9,41.5,33.5
2014,Rider,50.6,53.900000000000006,45.7,43.8,31.2,31.6,19.0,19.2,39.7,38.5,45.7,51.7,73.1,72.0,35.0,35.8
2014,West Virginia,50.4,50.6,39.1,41.6,32.4,32.5,14.2,18.5,38.1,34.5,46.9,50.0,72.1,67.7,34.4,34.1
2014,Kansas St.,48.7,45.3,40.3,45.4,34.7,33.2,18.5,19.0,33.1,29.3,48.3,45.9,65.6,68.4,32.5,31.2
2014,Cal Poly,46.0,49.3,33.2,42.9,30.9,33.2,14.7,18.1,33.0,33.8,44.2,48.6,68.2,72.3,35.4,31.0
2014,Cornell,46.7,56.8,28.2,47.0,28.1,32.7,18.2,15.5,31.4,41.0,46.5,54.4,66.7,72.5,38.7,34.3
2014,Maryland,49.1,47.2,36.7,42.1,33.5,28.9,18.6,18.7,34.2,34.1,47.8,45.4,67.9,67.7,35.8,32.3
2014,Pepperdine,51.1,50.0,39.0,38.3,30.9,32.4,18.1,15.1,36.2,36.7,49.5,47.5,70.0,67.6,32.5,32.2
2014,Hofstra,48.4,51.9,45.1,41.2,35.5,30.9,18.8,15.3,33.4,37.7,47.2,49.4,65.9,68.4,38.3,35.1
2014,Saint Mary's,51.4,49.7,48.0,40.9,35.8,29.7,18.2,18.1,38.1,34.2,48.3,49.1,70.8,71.0,34.9,25.7
2014,Kennesaw St.,47.2,51.2,38.3,47.3,31.0,34.8,23.8,18.1,34.0,33.8,45.3,51.4,65.2,74.5,32.2,29.2
2014,Pacific,50.3,52.900000000000006,40.6,52.7,31.2,26.8,18.0,17.299999999999997,36.2,38.7,48.4,49.7,76.7,70.7,32.3,38.3
2014,San Diego St.,46.7,44.4,45.1,32.4,36.1,29.4,15.2,20.6,34.2,30.8,45.1,43.5,67.3,68.3,25.6,30.4
2014,UNC Asheville,51.4,51.2,43.4,41.3,33.6,34.2,19.3,16.8,38.1,36.9,48.7,49.2,74.6,68.3,32.3,31.6
2014,Southeastern Louisiana,50.0,50.6,39.0,43.9,25.3,33.5,18.5,15.9,36.5,33.3,47.5,50.9,68.8,68.4,35.1,30.7
2014,Penn,49.7,48.9,39.1,49.5,28.6,34.5,22.9,18.2,32.1,38.3,50.3,44.4,67.8,70.2,28.7,34.7
2014,Dartmouth,49.2,51.8,36.3,49.9,31.6,27.200000000000003,18.8,19.6,38.1,37.4,45.7,49.6,67.8,75.0,30.3,34.8
2014,South Carolina St.,43.5,50.2,33.6,44.6,35.5,34.300000000000004,22.5,17.7,28.0,33.8,44.2,50.0,65.6,69.0,30.8,34.0
2014,Texas Southern,51.7,50.2,49.3,29.8,33.6,31.2,19.3,15.8,35.8,35.6,50.7,48.9,71.3,68.7,32.3,29.6
2014,UC Davis,49.9,55.8,37.2,38.8,23.9,35.6,17.299999999999997,18.3,34.9,39.2,48.3,54.4,68.9,74.6,39.9,31.1
2014,Rice,48.2,49.5,31.9,46.400000000000006,21.3,30.5,19.6,16.8,32.4,34.7,47.9,48.3,64.3,70.8,45.9,33.5
2014,Oakland,50.2,57.1,37.7,42.9,25.0,30.4,16.1,19.7,36.6,39.3,47.0,55.8,72.4,70.9,40.4,39.8
2014,Yale,46.2,50.2,50.5,41.0,34.0,25.3,19.7,18.6,31.7,36.3,45.6,47.9,69.3,71.1,30.7,35.7
2014,Old Dominion,47.7,47.8,39.3,44.6,33.2,29.5,20.4,19.7,32.6,35.8,47.2,45.0,62.1,67.2,30.2,32.3
2014,Cleveland St.,52.7,47.8,37.5,44.3,31.9,31.5,19.3,19.3,40.2,33.4,48.8,46.6,75.0,71.2,33.9,34.9
2014,The Citadel,47.7,51.6,34.4,36.4,27.0,34.599999999999994,19.2,14.8,35.7,35.1,45.1,51.1,71.2,67.4,31.0,33.4
2014,Boston College,52.1,52.1,44.5,41.5,27.1,35.099999999999994,17.4,15.0,35.1,37.9,51.7,50.3,74.3,72.9,43.8,27.4
2014,Binghamton,43.9,52.8,44.2,40.8,29.1,32.4,21.5,19.8,32.0,38.5,41.5,49.6,69.3,68.5,36.6,39.6
2014,Lipscomb,51.3,54.2,47.9,48.7,25.8,31.5,17.5,20.1,35.5,35.1,49.7,55.2,68.2,69.7,46.3,40.2
2014,Illinois St.,46.9,48.8,40.7,42.3,26.9,30.5,18.0,20.200000000000003,30.8,35.4,47.5,46.2,70.1,67.3,41.4,37.0
2014,Lehigh,48.8,48.1,32.7,31.1,26.1,32.4,18.0,16.8,35.9,34.0,46.5,46.7,70.7,69.8,31.6,33.2
2014,Tulane,47.4,50.7,49.5,40.7,30.1,31.8,20.1,16.6,35.1,35.4,44.6,49.3,69.4,67.8,34.6,36.0
2014,Iona,57.4,50.6,38.0,29.4,26.1,35.6,14.8,16.7,39.6,34.1,55.8,50.4,71.4,68.4,43.9,30.3
2014,Miami OH,48.3,53.8,34.8,33.300000000000004,24.5,29.5,20.200000000000003,21.7,30.0,37.3,49.7,52.4,75.5,68.2,29.9,40.7
2014,Appalachian St.,44.2,52.7,41.1,43.1,33.4,31.3,18.7,18.9,29.4,37.1,44.3,51.6,63.6,67.5,28.3,28.2
2014,Utah Valley,48.8,49.5,38.7,35.4,27.700000000000003,28.8,17.2,15.8,33.5,32.8,48.0,49.6,75.2,64.8,35.9,33.0
2014,UMKC,48.2,52.5,40.9,43.3,25.7,31.2,18.3,19.3,30.5,34.7,49.4,52.7,63.2,71.4,32.7,35.7
2014,LIU Brooklyn,49.4,54.6,37.8,30.9,31.0,33.900000000000006,18.6,15.6,34.5,39.0,47.8,52.5,71.7,69.5,38.2,35.7
