Year,Round,SeedDiff,Team1,Team2,Team1Wins
2024,5,15,UConn,Saint Mary's,0.5
2024,5,15,Houston,Gonzaga,0.5
2024,6,15,UConn,Houston,0.5
2024,6,15,UConn,Gonzaga,0.5
2024,6,15,Saint Mary's,Houston,0.5
2024,6,15,Saint Mary's,Gonzaga,0.5
