Year,Round,SeedDiff,Team1,Team2,Team1Wins
2024,5,15,UConn,Iowa St.,0.5
2024,5,15,Saint Mary's,Arizona,0.5
2024,6,15,Houston,Kentucky,0.5
2024,6,15,Gonzaga,Tennessee,0.5
