YEAR,ROUND,TEAM1,TEAM2,SEEDDIFF,OFF FGP,DEF FGP,OFF FTR,DEF FTR,OFF RP,DEF RP,OFF TOP,DEF TOP,OFF 3PP,DEF 3PP,OFF 2PP,DEF 2PP,OFF FTP,DEF FTP,OFF 3PR,DEF 3PR,TEAM1WINS
2023,1,Alabama,Texas A&M Corpus Chris,30,-1.6000000000000014,11.300000000000004,-1.8000000000000043,5.600000000000001,-1.3999999999999986,-0.09999999999999432,-1.0,4.599999999999998,2.8999999999999986,5.4999999999999964,-5.5,13.300000000000004,7.599999999999994,-2.8999999999999915,-12.700000000000003,11.5,1
2023,1,Maryland,West Virginia,16,0.7000000000000028,3.1999999999999957,5.099999999999994,10.300000000000004,4.0,1.1999999999999993,2.0,2.5,2.200000000000003,1.7000000000000028,-0.8999999999999986,3.3999999999999986,1.0999999999999943,-0.5,-0.6000000000000014,3.200000000000003,1
2023,1,San Diego St.,College of Charleston,22,1.8000000000000043,1.3999999999999986,-0.5,-5.300000000000001,2.999999999999993,-0.7000000000000028,-0.5999999999999979,0.1999999999999993,-1.0,1.8000000000000007,4.100000000000001,-0.19999999999999574,2.0999999999999943,-7.299999999999997,13.399999999999999,-8.100000000000001,1
2023,1,Furman,Virginia,6,-3.8000000000000043,-2.4000000000000057,-0.09999999999999432,-5.599999999999998,-3.299999999999997,-2.400000000000002,-2.0999999999999996,1.3000000000000007,0.8999999999999986,1.3999999999999986,-7.899999999999999,-5.100000000000001,-3.299999999999997,3.5999999999999943,-11.100000000000001,5.200000000000003,1
2023,1,Creighton,North Carolina St.,20,-2.700000000000003,2.6999999999999957,-3.099999999999998,14.3,5.099999999999998,2.700000000000003,-3.1000000000000014,4.899999999999999,-0.6999999999999957,-2.0,-4.0,5.199999999999996,-6.099999999999994,1.2000000000000028,-4.600000000000001,4.0,1
2023,1,Baylor,UC Santa Barbara,26,0.8999999999999986,-1.5,-2.3999999999999986,-2.1000000000000014,-8.099999999999998,-4.799999999999997,-0.8999999999999986,-1.3999999999999986,-2.0,2.1000000000000014,3.1999999999999957,-4.0,-0.8000000000000114,3.1000000000000085,-15.7,-6.399999999999999,1
2023,1,Missouri,Utah St.,18,0.5,-4.199999999999996,5.799999999999997,-3.900000000000002,1.0999999999999979,-12.700000000000003,1.7999999999999972,-8.2,1.8999999999999986,-0.5,-1.2999999999999972,-6.0,0.7999999999999972,-1.0999999999999943,-1.2000000000000028,-10.100000000000001,1
2023,1,Princeton,Arizona,2,4.29999999999999,-1.2999999999999972,5.399999999999999,-2.6000000000000014,2.599999999999998,3.5,1.8999999999999986,2.200000000000003,4.099999999999994,-0.4000000000000057,3.1000000000000014,-1.8999999999999986,-0.4000000000000057,1.7999999999999972,-3.0999999999999943,5.800000000000004,1
2023,2,Alabama,Maryland,22,-1.3000000000000043,6.400000000000006,-2.299999999999997,-4.200000000000003,-4.200000000000003,0.20000000000000284,-2.1999999999999993,2.599999999999998,-0.7000000000000028,3.9999999999999964,-2.0,6.600000000000001,0.7000000000000028,2.0,-10.300000000000004,1.8999999999999986,1
2023,2,San Diego St.,Furman,23,5.70000000000001,4.200000000000003,1.5999999999999943,1.6999999999999993,-2.700000000000003,1.1999999999999993,-1.5999999999999979,-0.9000000000000021,0.10000000000000142,4.400000000000002,9.899999999999999,2.200000000000003,1.0999999999999943,-3.8999999999999915,12.800000000000004,-5.200000000000003,1
2023,2,Creighton,Baylor,12,-1.0,4.5,8.399999999999999,11.600000000000001,9.099999999999998,7.399999999999999,1.2999999999999972,5.9999999999999964,1.3999999999999986,-1.1000000000000014,-3.5,7.599999999999994,-3.8999999999999915,-0.7999999999999972,3.1999999999999957,8.399999999999999,1
2023,2,Princeton,Missouri,7,2.8000000000000043,3.8999999999999986,-1.2999999999999972,6.100000000000001,-1.8000000000000007,14.600000000000001,-0.6999999999999993,9.3,2.299999999999997,2.299999999999997,2.5,4.100000000000001,4.599999999999994,5.599999999999994,2.4000000000000057,11.300000000000004,1
2023,3,San Diego St.,Alabama,11,2.8000000000000043,-5.200000000000003,3.3999999999999986,2.400000000000002,2.6000000000000014,1.7999999999999972,1.4000000000000021,-3.3000000000000007,-0.5,0.0,5.399999999999999,-8.5,0.0,-4.0,13.300000000000004,-10.0,1
2023,3,Creighton,Princeton,24,-2.0,1.2999999999999972,2.0,8.400000000000002,2.8000000000000007,-0.8999999999999986,-0.10000000000000142,0.7999999999999972,-1.6999999999999957,-0.8999999999999986,-1.8000000000000043,2.3999999999999986,-7.099999999999994,-3.0999999999999943,-0.9000000000000057,3.3999999999999986,1
2023,4,San Diego St.,Creighton,16,4.900000000000006,0.6000000000000014,-4.800000000000004,-10.5,-6.300000000000001,-2.6000000000000014,-0.6999999999999957,-5.199999999999999,1.3999999999999986,5.300000000000001,6.700000000000003,-3.5999999999999943,5.799999999999997,-2.5,7.800000000000004,-10.5,1
2023,1,Fairleigh Dickinson,Purdue,0,0.5,-7.5,9.2,-14.700000000000006,7.5,-5.800000000000001,0.8999999999999986,-5.700000000000001,-2.0999999999999943,-3.9999999999999964,3.0,-8.599999999999994,-1.0999999999999943,-1.7000000000000028,0.6999999999999957,-4.600000000000001,1
2023,1,Florida Atlantic,Memphis,14,-1.2999999999999972,0.6000000000000014,5.799999999999997,8.099999999999998,-0.1999999999999993,7.300000000000004,1.3999999999999986,3.1000000000000014,-1.3000000000000043,-1.5999999999999979,-0.6999999999999957,2.3999999999999986,2.700000000000003,0.30000000000001137,-14.799999999999997,8.199999999999996,1
